time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1992-07-07T19:53:41.760Z,35.022,-116.964,-0.699,2.94,mc,0,61.4,,0.194,ci,ci3091976,2016-02-10T18:18:14.570Z,"15km NNE of Barstow, California",earthquake,,0.707,,79,reviewed,ci,ci
1992-07-07T19:53:02.800Z,34.598,-116.317,5.045,3.05,mc,0,85.3,,0.146,ci,ci3037226,2016-02-10T14:44:10.340Z,"20km SW of Ludlow, California",earthquake,,,,10,reviewed,ci,ci
1992-07-07T19:48:02.750Z,34.501,-116.509,7.849,2.52,mc,0,109.5,0.1714,0.177,ci,ci3037224,2016-02-10T21:58:05.453Z,"40km SW of Ludlow, California",earthquake,,4.393,,38,reviewed,ci,ci
1992-07-07T19:45:09.350Z,33.181,-115.595,4.314,2.72,ml,0,47,,0.256,ci,ci3037223,2016-02-10T14:44:08.500Z,"10km SW of Niland, California",earthquake,,0.33,,2,reviewed,ci,ci
1992-07-07T19:28:12.200Z,34.522,-116.542,3.854,2.62,mc,0,65.6,0.1393,0.189,ci,ci3037218,2016-02-10T14:44:07.175Z,"40km ENE of Lucerne Valley, California",earthquake,,0.749,,64,reviewed,ci,ci
1992-07-07T19:26:02.710Z,34.523,-116.521,4,2.95,ml,0,55.1,,0.218,ci,ci3038418,2016-02-10T14:44:05.800Z,"40km WSW of Ludlow, California",earthquake,,11.198,,18,reviewed,ci,ci
1992-07-07T19:24:57.010Z,34.879,-116.91,-1.01,3.3,ml,0,58.1,,0.223,ci,ci3037217,2016-02-10T07:43:15.302Z,"10km ESE of Barstow, California",earthquake,,0.698,,11,reviewed,ci,ci
1992-07-07T19:21:26.200Z,34.215,-116.869,0.483,2.58,mc,0,32.8,,0.17,ci,ci3037214,2016-02-10T07:43:13.985Z,"5km SE of Big Bear Lake, California",earthquake,,0.237,,57,reviewed,ci,ci
1992-07-07T18:49:39.680Z,34.607,-116.617,7.66,2.59,mc,0,107.1,,0.21,ci,ci3037206,2016-02-10T07:43:12.184Z,"37km ENE of Lucerne Valley, California",earthquake,,0.313,,55,reviewed,ci,ci
1992-07-07T18:08:02.700Z,34.155,-116.415,-0.908,2.86,mc,0,104.8,,0.179,ci,ci3037183,2016-02-10T14:44:01.528Z,"5km NNE of Yucca Valley, California",earthquake,,0.682,,63,reviewed,ci,ci
1992-07-07T18:04:52.080Z,34.408,-116.579,6.271,2.8,mc,0,111.5,,0.146,ci,ci3104285,2016-02-10T00:35:34.768Z,"29km NE of Big Bear City, California",earthquake,,4.697,,69,reviewed,ci,ci
1992-07-07T17:55:54.730Z,34.311,-116.47,-0.961,3.01,ml,0,76,,0.153,ci,ci3037180,2016-02-09T20:52:42.665Z,"22km N of Yucca Valley, California",earthquake,,0.726,,28,reviewed,ci,ci
1992-07-07T17:43:34.730Z,34.001,-116.353,2.187,2.9,mc,0,99.4,,0.183,ci,ci3104171,2016-02-09T20:52:41.236Z,"14km ENE of Desert Hot Springs, California",earthquake,,0.24,,61,reviewed,ci,ci
1992-07-07T17:13:57.630Z,34.237,-116.394,-0.944,3.25,ml,0,65.2,,0.16,ci,ci3037167,2016-02-09T20:52:38.393Z,"14km NNW of Joshua Tree, California",earthquake,,0.382,,29,reviewed,ci,ci
1992-07-07T16:50:20.990Z,34.159,-116.625,-0.669,2.63,mc,0,32,,0.193,ci,ci3037160,2016-02-10T21:57:57.478Z,"13km NNW of Morongo Valley, California",earthquake,,0.349,,48,reviewed,ci,ci
1992-07-07T16:47:35.930Z,34.431,-116.48,-0.334,3.18,ml,0,59.1,,0.123,ci,ci3037159,2016-02-10T11:18:14.299Z,"36km N of Yucca Valley, California",earthquake,,0.583,,30,reviewed,ci,ci
1992-07-07T16:44:10.890Z,34.462,-116.5,-0.616,2.56,mc,0,57.4,,0.175,ci,ci3037157,2016-02-10T11:18:12.830Z,"39km NE of Big Bear City, California",earthquake,,0.792,,54,reviewed,ci,ci
1992-07-07T16:38:39.290Z,34.167,-116.428,1.602,2.56,mc,0,70.4,,0.201,ci,ci3104173,2016-02-10T14:43:58.677Z,"6km N of Yucca Valley, California",earthquake,,0.462,,33,reviewed,ci,ci
1992-07-07T16:38:19.190Z,34.914,-116.885,-1.029,2.62,mc,0,63.2,,0.208,ci,ci3037155,2016-02-10T07:43:05.004Z,"13km E of Barstow, California",earthquake,,0.748,,64,reviewed,ci,ci
1992-07-07T16:17:54.760Z,34.247,-116.716,-0.347,3.1,ml,0,37.6,,0.126,ci,ci3037150,2016-02-10T21:57:53.266Z,"12km E of Big Bear City, California",earthquake,,0.354,,31,reviewed,ci,ci
1992-07-07T16:10:23.200Z,34.608,-116.629,8.582,2.53,mc,0,67.4,,0.088,ci,ci3037146,2016-02-10T00:35:26.487Z,"36km ENE of Lucerne Valley, California",earthquake,,0.633,,18,reviewed,ci,ci
1992-07-07T15:39:58.620Z,34.161,-116.426,-0.738,3.45,ml,0,45.6,,0.155,ci,ci3037136,2016-02-09T20:52:36.910Z,"5km N of Yucca Valley, California",earthquake,,0.353,,33,reviewed,ci,ci
1992-07-07T15:36:32.150Z,34.452,-116.503,-0.116,2.63,mc,0,57.4,,0.199,ci,ci3037133,2016-02-10T14:43:54.749Z,"38km NE of Big Bear City, California",earthquake,,0.463,,60,reviewed,ci,ci
1992-07-07T15:04:53.890Z,34.351,-116.471,0.576,2.78,mc,0,109.2,,0.191,ci,ci3037121,2016-02-10T18:17:58.146Z,"27km N of Yucca Valley, California",earthquake,,0.377,,75,reviewed,ci,ci
1992-07-07T14:57:54.240Z,34.133,-116.398,1.682,2.68,mc,0,38.7,,0.188,ci,ci3037117,2016-02-10T21:57:46.129Z,"4km ENE of Yucca Valley, California",earthquake,,0.245,,37,reviewed,ci,ci
1992-07-07T14:51:55.370Z,34.299,-116.472,-0.971,2.96,ml,0,46.6,,0.167,ci,ci3037114,2016-02-10T04:12:02.561Z,"21km N of Yucca Valley, California",earthquake,,0.405,,28,reviewed,ci,ci
1992-07-07T14:36:09.080Z,34.944,-116.921,-1.039,2.69,mc,0,63.6,,0.192,ci,ci3037103,2016-02-10T18:17:55.253Z,"11km ENE of Barstow, California",earthquake,,2.484,,73,reviewed,ci,ci
1992-07-07T14:07:58.930Z,34.591,-116.627,2.724,2.69,mc,0,59.6,0.05276,0.198,ci,ci3038286,2016-02-09T20:52:28.224Z,"35km ENE of Lucerne Valley, California",earthquake,,0.468,,69,reviewed,ci,ci
1992-07-07T14:07:02.970Z,34.422,-116.485,4.216,2.71,mc,0,58.9,,0.132,ci,ci3037093,2016-02-10T00:35:19.649Z,"35km N of Yucca Valley, California",earthquake,,8.66,,74,reviewed,ci,ci
1992-07-07T13:58:34.910Z,40.9636667,-121.7413333,6.978,2.55,md,21,125,0.2324,0.04,nc,nc303146,2016-12-19T14:25:39.118Z,"Northern California",earthquake,0.29,1.97,0.09,26,reviewed,nc,nc
1992-07-07T13:53:28.570Z,34.398,-116.464,-0.684,3.5,ml,0,60.4,,0.157,ci,ci3037091,2016-02-10T07:43:00.001Z,"32km N of Yucca Valley, California",earthquake,,0.366,,34,reviewed,ci,ci
1992-07-07T13:44:37.880Z,34.034,-116.349,1.083,2.94,ml,0,38.2,,0.18,ci,ci3037084,2016-02-10T11:18:06.585Z,"12km SSW of Joshua Tree, California",earthquake,,0.322,,22,reviewed,ci,ci
1992-07-07T13:43:11.690Z,34.237,-116.834,-1.387,2.8,mc,0,70,,0.219,ci,ci3037083,2016-02-10T07:42:57.290Z,"3km SSE of Big Bear City, California",earthquake,,0.333,,52,reviewed,ci,ci
1992-07-07T13:38:03.730Z,34.23,-116.833,-1.934,3.59,ml,0,34.1,,0.194,ci,ci3037082,2016-02-10T07:42:55.937Z,"4km SSE of Big Bear City, California",earthquake,,0.327,,34,reviewed,ci,ci
1992-07-07T13:31:19.040Z,35.039,-116.974,2.457,2.69,mc,0,109.3,,0.19,ci,ci3037079,2016-02-10T11:18:03.589Z,"16km NNE of Barstow, California",earthquake,,0.613,,66,reviewed,ci,ci
1992-07-07T13:13:22.260Z,34.178,-116.433,4.322,2.64,mc,0,82.7,,0.177,ci,ci3037072,2016-02-10T00:35:16.981Z,"7km N of Yucca Valley, California",earthquake,,0.79,,68,reviewed,ci,ci
1992-07-07T12:46:58.560Z,34.267,-116.414,2.096,2.77,ml,0,57.7,,0.146,ci,ci3037060,2016-02-10T07:42:52.009Z,"17km N of Yucca Valley, California",earthquake,,0.442,,24,reviewed,ci,ci
1992-07-07T12:46:34.550Z,34.266,-116.453,6.938,2.6,mc,0,72.8,,0.12,ci,ci3089270,2016-02-10T14:43:48.142Z,"17km N of Yucca Valley, California",earthquake,,2.25,,65,reviewed,ci,ci
1992-07-07T12:45:46.220Z,34.206,-116.849,-0.257,2.7,ml,0,54.6,,0.155,ci,ci3089269,2016-02-10T07:42:50.649Z,"6km S of Big Bear City, California",earthquake,,0.476,,13,reviewed,ci,ci
1992-07-07T12:38:39.720Z,34.961,-116.939,2.001,2.67,mc,0,61.5,,0.173,ci,ci3037059,2016-02-09T20:52:23.029Z,"10km NE of Barstow, California",earthquake,,0.93,,71,reviewed,ci,ci
1992-07-07T12:18:34.320Z,34.032,-116.356,0.313,2.88,mc,0,51.6,0.04665,0.123,ci,ci3037050,2016-02-10T18:17:47.976Z,"12km SE of Yucca Valley, California",earthquake,,0.56,,59,reviewed,ci,ci
1992-07-07T12:16:27.660Z,34.621,-116.344,1.342,2.75,mc,0,81.4,,0.122,ci,ci3037048,2016-02-10T21:57:40.977Z,"20km WSW of Ludlow, California",earthquake,,2.184,,37,reviewed,ci,ci
1992-07-07T12:11:26.080Z,34.059,-116.408,2.252,3.18,ml,0,31,,0.183,ci,ci3037046,2016-02-10T14:43:46.610Z,"6km SSE of Yucca Valley, California",earthquake,,0.235,,29,reviewed,ci,ci
1992-07-07T12:09:40.630Z,35.849,-117.801,5.004,2.51,mc,0,92.2,,0.154,ci,ci3037042,2016-02-10T21:57:39.650Z,"14km SE of Little Lake, California",earthquake,,0.872,,56,reviewed,ci,ci
1992-07-07T11:43:26.450Z,35.676,-117.587,2.504,3.55,ml,0,123.6,0.1082,0.168,ci,ci3037039,2016-02-09T20:52:17.930Z,"10km NE of Ridgecrest, California",earthquake,,0.282,,32,reviewed,ci,ci
1992-07-07T11:42:41.890Z,34.581,-116.533,4.54,3.15,ml,0,55.2,,0.257,ci,ci2081122,2016-02-10T11:17:57.944Z,"38km WSW of Ludlow, California",earthquake,,,,20,reviewed,ci,ci
1992-07-07T11:40:56.740Z,34.272,-116.409,7.379,2.74,mc,0,130.7,0.01801,0.115,ci,ci3089247,2016-02-10T07:42:46.371Z,"18km NNW of Joshua Tree, California",earthquake,,2.825,,60,reviewed,ci,ci
1992-07-07T11:40:54.880Z,34.407,-116.434,9.878,2.58,mc,0,126.3,0.1294,0.091,ci,ci3037038,2016-02-10T21:57:38.321Z,"32km NNW of Joshua Tree, California",earthquake,,3.541,,58,reviewed,ci,ci
1992-07-07T11:36:31.040Z,34.449,-116.472,1.416,2.87,ml,0,59.1,,0.141,ci,ci3037037,2016-02-10T18:17:41.352Z,"37km N of Yucca Valley, California",earthquake,,0.494,,27,reviewed,ci,ci
1992-07-07T11:24:32.970Z,36.627,-118.071,4.447,2.55,mc,0,162.3,,0.241,ci,ci2106729,2016-02-09T20:52:16.536Z,"4km N of Lone Pine, California",earthquake,,,,41,reviewed,ci,ci
1992-07-07T11:23:59.180Z,34.235,-116.443,1.892,2.53,mc,0,70.5,0.02753,0.15,ci,ci3037033,2016-02-09T20:52:15.193Z,"14km N of Yucca Valley, California",earthquake,,0.803,,50,reviewed,ci,ci
1992-07-07T10:35:41.610Z,34.202,-116.418,3.336,2.55,mc,0,75.3,0.02363,0.106,ci,ci3037015,2016-02-10T00:35:08.891Z,"10km N of Yucca Valley, California",earthquake,,0.494,,45,reviewed,ci,ci
1992-07-07T10:26:27.460Z,35.073,-117.001,-0.843,2.78,mc,0,67.7,,0.203,ci,ci3037011,2016-02-10T18:17:35.897Z,"20km N of Barstow, California",earthquake,,0.618,,79,reviewed,ci,ci
1992-07-07T10:21:18.700Z,34.648,-116.667,3.724,2.57,mc,0,63.3,0.03538,0.148,ci,ci3037009,2016-02-10T00:35:04.487Z,"36km NE of Lucerne Valley, California",earthquake,,0.361,,65,reviewed,ci,ci
1992-07-07T09:55:06.100Z,34.079,-116.383,3.481,2.62,mc,0,56.1,,0.171,ci,ci3037143,2016-02-10T18:17:34.524Z,"6km SE of Yucca Valley, California",earthquake,,0.26,,65,reviewed,ci,ci
1992-07-07T09:53:50.100Z,34.921,-116.898,6.931,2.87,ml,0,68.8,,0.184,ci,ci3037162,2016-02-10T07:42:39.277Z,"12km ENE of Barstow, California",earthquake,,5.246,,8,reviewed,ci,ci
1992-07-07T09:39:51.170Z,34.58,-116.314,4.854,2.74,mc,0,71.8,,0.221,ci,ci3036995,2016-02-10T14:43:40.543Z,"21km SW of Ludlow, California",earthquake,,,,41,reviewed,ci,ci
1992-07-07T09:32:59.480Z,34.312,-116.926,5.984,2.83,mc,0,38.1,,0.171,ci,ci3036992,2016-02-10T00:35:01.527Z,"8km N of Big Bear Lake, California",earthquake,,0.564,,87,reviewed,ci,ci
1992-07-07T09:29:47.760Z,34.207,-116.771,-0.041,3.58,ml,0,42.3,,0.169,ci,ci3036991,2016-02-09T20:52:08.388Z,"9km SE of Big Bear City, California",earthquake,,0.213,,28,reviewed,ci,ci
1992-07-07T09:25:34.700Z,34.243,-116.392,-0.944,2.91,ml,0,65.3,,0.154,ci,ci3037200,2016-02-10T21:57:33.373Z,"14km NNW of Joshua Tree, California",earthquake,,0.463,,19,reviewed,ci,ci
1992-07-07T09:24:22.590Z,34.43,-116.484,1.862,2.77,ml,0,58.9,,0.189,ci,ci3036990,2016-02-10T04:11:47.665Z,"35km N of Yucca Valley, California",earthquake,,0.381,,18,reviewed,ci,ci
1992-07-07T09:22:38.420Z,35.994,-118.36,-1.708,2.57,mc,0,60,,0.191,ci,ci3036989,2016-02-09T20:52:06.859Z,"27km NNE of Kernville, California",earthquake,,0.452,,49,reviewed,ci,ci
1992-07-07T08:56:59.260Z,34.618,-116.342,1.687,2.71,mc,0,72.5,,0.355,ci,ci3036980,2016-02-10T18:17:31.080Z,"20km SW of Ludlow, California",earthquake,,0.746,,75,reviewed,ci,ci
1992-07-07T08:43:42.150Z,34.577,-116.298,4.854,2.68,mc,0,88.3,,0.262,ci,ci3036974,2016-02-10T14:43:36.426Z,"20km SW of Ludlow, California",earthquake,,,,20,reviewed,ci,ci
1992-07-07T08:42:03.630Z,34.651,-116.513,3.502,2.64,mc,0,58.7,0.0921,0.19,ci,ci3036973,2016-02-10T07:42:33.160Z,"33km WSW of Ludlow, California",earthquake,,0.809,,20,reviewed,ci,ci
1992-07-07T08:38:03.210Z,34.211,-116.766,0.029,3.48,ml,0,35.5,,0.148,ci,ci3036972,2016-02-10T04:11:44.522Z,"9km SE of Big Bear City, California",earthquake,,0.23,,35,reviewed,ci,ci
1992-07-07T08:21:03.140Z,34.069,-116.382,2.182,4.14,ml,0,35.4,,0.218,ci,ci3036970,2016-02-10T07:42:31.968Z,"7km SE of Yucca Valley, California",earthquake,,0.183,,21,reviewed,ci,ci
1992-07-07T08:13:28.850Z,36.053,-117.585,-0.409,2.83,mc,0,170.4,,0.147,ci,ci3036968,2016-02-10T04:11:43.067Z,"32km ENE of Little Lake, California",earthquake,,0.621,,62,reviewed,ci,ci
1992-07-07T08:13:07.520Z,34.425,-116.536,2.032,2.68,mc,0,64.6,,0.111,ci,ci2081094,2016-02-09T20:52:05.046Z,"34km ENE of Big Bear City, California",earthquake,,1.138,,52,reviewed,ci,ci
1992-07-07T08:06:52.730Z,34.272,-116.737,-1.669,2.66,mc,0,63,,0.134,ci,ci3089219,2016-02-10T00:34:55.982Z,"10km E of Big Bear City, California",earthquake,,0.541,,76,reviewed,ci,ci
1992-07-07T07:49:20.830Z,40.9618333,-121.7433333,8.265,2.83,md,27,148,0.2333,0.04,nc,nc303109,2016-12-19T14:24:11.740Z,"Northern California",earthquake,0.25,1.31,0.13,29,reviewed,nc,nc
1992-07-07T07:37:47.330Z,34.148,-116.726,1.286,2.63,mc,0,35.1,,0.211,ci,ci3036951,2016-02-10T21:57:26.541Z,"17km SE of Big Bear City, California",earthquake,,0.156,,67,reviewed,ci,ci
1992-07-07T07:30:05.010Z,34.507,-116.532,-0.239,2.71,mc,0,118.6,,0.153,ci,ci3036949,2016-02-09T20:52:01.143Z,"40km NE of Big Bear City, California",earthquake,,0.775,,73,reviewed,ci,ci
1992-07-07T07:26:57.440Z,34.502,-116.52,3.436,2.93,mc,0,65.4,,0.236,ci,ci3036948,2016-02-10T14:43:32.368Z,"40km NE of Big Bear City, California",earthquake,,0.782,,84,reviewed,ci,ci
1992-07-07T07:18:52.660Z,34.589,-116.293,4.962,3.01,ml,0,138.3,,0.251,ci,ci3089206,2016-02-10T00:34:53.461Z,"19km SW of Ludlow, California",earthquake,,,,23,reviewed,ci,ci
1992-07-07T06:58:03.270Z,34.985,-116.943,-1.029,3.13,ml,0,62.4,,0.235,ci,ci3089200,2016-02-10T14:43:30.929Z,"12km NE of Barstow, California",earthquake,,0.815,,25,reviewed,ci,ci
1992-07-07T06:32:58.100Z,34.268,-116.406,-0.025,2.92,ml,0,57.3,,0.17,ci,ci3036936,2016-02-09T20:51:58.521Z,"17km NNW of Joshua Tree, California",earthquake,,0.415,,25,reviewed,ci,ci
1992-07-07T05:59:59.760Z,34.588,-116.598,5.868,3.45,ml,0,50.7,,0.219,ci,ci3036923,2016-02-10T04:11:31.350Z,"38km ENE of Lucerne Valley, California",earthquake,,0.764,,31,reviewed,ci,ci
1992-07-07T05:46:38.880Z,34.632,-116.708,-1.111,2.61,mc,0,66.4,,0.229,ci,ci3036919,2016-02-10T11:17:40.092Z,"32km NE of Lucerne Valley, California",earthquake,,1.373,,61,reviewed,ci,ci
1992-07-07T05:38:52.760Z,34.156,-116.414,-1.018,2.56,mc,0,95.3,,0.175,ci,ci3036917,2016-02-09T20:51:56.630Z,"5km NNE of Yucca Valley, California",earthquake,,1.147,,26,reviewed,ci,ci
1992-07-07T05:36:42.430Z,34.614,-116.337,-1.136,2.72,mc,0,72.5,,0.16,ci,ci3036916,2016-02-09T20:51:55.287Z,"20km SW of Ludlow, California",earthquake,,2.147,,74,reviewed,ci,ci
1992-07-07T05:33:41.480Z,34.635,-116.509,2.568,3.49,ml,0,58.9,,0.226,ci,ci3036915,2016-02-09T20:51:53.955Z,"33km WSW of Ludlow, California",earthquake,,0.506,,32,reviewed,ci,ci
1992-07-07T05:28:59.130Z,34.199,-116.781,0.719,2.56,mc,0,89.1,,0.147,ci,ci3036914,2016-02-10T21:57:22.509Z,"9km SE of Big Bear City, California",earthquake,,0.429,,65,reviewed,ci,ci
1992-07-07T05:00:00.850Z,34.2,-116.861,1.64,2.52,mc,0,53.3,,0.147,ci,ci3036902,2016-02-10T18:17:25.581Z,"7km SE of Big Bear Lake, California",earthquake,,0.285,,41,reviewed,ci,ci
1992-07-07T04:48:52.600Z,34.246,-116.715,0.013,3.89,ml,0,37.7,,0.188,ci,ci3036901,2016-02-10T00:34:45.930Z,"12km E of Big Bear City, California",earthquake,,0.203,,32,reviewed,ci,ci
1992-07-07T04:35:34.750Z,34.637,-116.353,5.027,2.58,mc,0,131.5,0.2239,0.224,ci,ci3036892,2016-02-10T04:11:26.153Z,"20km WSW of Ludlow, California",earthquake,,,,17,reviewed,ci,ci
1992-07-07T04:32:29.830Z,34.201,-116.864,1.776,2.78,mc,0,70.5,,0.146,ci,ci3036891,2016-02-10T04:11:24.888Z,"6km SE of Big Bear Lake, California",earthquake,,0.304,,81,reviewed,ci,ci
1992-07-07T04:27:13.260Z,34.585,-116.288,4.848,2.52,mc,0,89.1,,0.24,ci,ci3100433,2016-02-10T07:42:18.483Z,"19km SW of Ludlow, California",earthquake,,,,33,reviewed,ci,ci
1992-07-07T03:51:32.280Z,34.622,-116.337,-1.061,2.66,mc,0,73.3,,0.26,ci,ci3036878,2016-02-10T00:34:41.781Z,"20km SW of Ludlow, California",earthquake,,0.442,,44,reviewed,ci,ci
1992-07-07T03:47:22.010Z,34.56,-116.448,0.424,2.58,mc,0,73.4,,0.145,ci,ci3036877,2016-02-10T14:43:20.412Z,"32km SW of Ludlow, California",earthquake,,0.954,,65,reviewed,ci,ci
1992-07-07T03:44:40.070Z,34.947,-116.926,-1.029,2.84,mc,0,61.8,,0.251,ci,ci3036876,2016-02-09T20:51:48.586Z,"10km ENE of Barstow, California",earthquake,,1.057,,78,reviewed,ci,ci
1992-07-07T03:15:04.300Z,34.595,-116.623,3.67,2.69,mc,0,59.9,,0.212,ci,ci3036864,2016-02-10T21:57:09.633Z,"36km ENE of Lucerne Valley, California",earthquake,,0.314,,69,reviewed,ci,ci
1992-07-07T03:12:47.420Z,36.106,-117.832,2.2,3.19,ml,0,155.6,,0.255,ci,ci3036861,2016-02-10T18:17:21.615Z,"12km ENE of Coso Junction, California",earthquake,,0.188,,10,reviewed,ci,ci
1992-07-07T03:10:13.080Z,34.629,-116.662,2.954,2.73,mc,0,57.3,,0.171,ci,ci3036860,2016-02-10T21:57:08.205Z,"35km NE of Lucerne Valley, California",earthquake,,0.525,,72,reviewed,ci,ci
1992-07-07T02:56:36.760Z,34.6,-116.62,1.708,2.59,mc,0,60,,0.175,ci,ci3036854,2016-02-09T20:51:44.272Z,"36km ENE of Lucerne Valley, California",earthquake,,0.44,,72,reviewed,ci,ci
1992-07-07T02:43:34.150Z,34.24,-116.444,5.539,2.58,mc,0,70.9,,0.147,ci,ci3104024,2016-02-10T11:17:26.576Z,"14km N of Yucca Valley, California",earthquake,,2.696,,59,reviewed,ci,ci
1992-07-07T02:36:32.910Z,34.13,-116.861,1.063,2.63,mc,0,31.8,,0.179,ci,ci3036847,2016-02-10T04:11:19.467Z,"14km SSE of Big Bear Lake, California",earthquake,,0.232,,63,reviewed,ci,ci
1992-07-07T02:29:35.530Z,34.271,-116.724,1.561,2.69,mc,0,37.7,,0.187,ci,ci3036845,2016-02-10T14:43:11.178Z,"11km E of Big Bear City, California",earthquake,,0.251,,65,reviewed,ci,ci
1992-07-07T02:25:03.610Z,36.104,-117.832,2.39,2.7,mc,0,160.6,,0.221,ci,ci3036842,2016-02-09T20:51:38.539Z,"12km ENE of Coso Junction, California",earthquake,,0.204,,43,reviewed,ci,ci
1992-07-07T02:19:23.850Z,35.226,-116.88,0.675,2.79,mc,0,87.3,,0.178,ci,ci3036841,2016-02-10T04:11:17.608Z,"18km WSW of Fort Irwin, California",earthquake,,0.972,,45,reviewed,ci,ci
1992-07-07T02:00:36.090Z,35.849,-117.801,4.691,2.56,mc,0,50.2,,0.154,ci,ci3036832,2016-02-10T18:17:12.874Z,"14km SE of Little Lake, California",earthquake,,1.752,,34,reviewed,ci,ci
1992-07-07T01:57:13.140Z,36.103,-117.836,1.883,2.7,mc,0,158.2,,0.252,ci,ci3132686,2016-02-10T00:34:34.303Z,"12km ENE of Coso Junction, California",earthquake,,0.448,,33,reviewed,ci,ci
1992-07-07T01:50:25.170Z,36.104,-117.832,2.47,3.09,ml,0,158.5,,0.22,ci,ci3036829,2016-02-10T07:42:11.038Z,"12km ENE of Coso Junction, California",earthquake,,0.179,,6,reviewed,ci,ci
1992-07-07T01:45:38.380Z,34.232,-116.895,3.586,3.38,ml,0,32.9,,0.149,ci,ci3036828,2016-02-10T07:42:09.769Z,"2km SE of Big Bear Lake, California",earthquake,,14.6,,31,reviewed,ci,ci
1992-07-07T01:39:03.410Z,36.107,-117.827,2.75,2.64,mc,0,162.2,,0.207,ci,ci3103913,2016-02-10T00:34:31.774Z,"13km ENE of Coso Junction, California",earthquake,,0.2,,47,reviewed,ci,ci
1992-07-07T01:36:14.190Z,34.585,-116.545,3.832,2.86,ml,0,65.3,,0.145,ci,ci3036823,2016-02-10T21:57:02.106Z,"38km WSW of Ludlow, California",earthquake,,,,15,reviewed,ci,ci
1992-07-07T01:34:13.310Z,34.043,-117.048,2.783,2.62,mc,0,49,,0.177,ci,ci3103896,2016-02-10T07:42:06.602Z,"1km NNW of Yucaipa, California",earthquake,,0.163,,73,reviewed,ci,ci
1992-07-07T01:31:44.370Z,34.547,-116.544,2.677,2.6,mc,0,76.7,,0.199,ci,ci3036819,2016-02-10T07:42:03.871Z,"40km WSW of Ludlow, California",earthquake,,1.198,,46,reviewed,ci,ci
1992-07-07T01:28:54.730Z,33.183,-115.594,4.749,2.64,mc,0,46.3,,0.259,ci,ci3036818,2016-02-10T18:17:11.509Z,"9km SW of Niland, California",earthquake,,0.258,,31,reviewed,ci,ci
1992-07-07T01:26:41.830Z,34.068,-116.381,4.313,2.63,mc,0,79.8,,0.2,ci,ci3036817,2016-02-10T07:42:02.451Z,"7km SE of Yucca Valley, California",earthquake,,11.663,,35,reviewed,ci,ci
1992-07-07T01:22:58.880Z,34.167,-116.394,-0.965,2.83,mc,0,48.9,,0.231,ci,ci3103891,2016-02-09T20:51:33.638Z,"7km NNE of Yucca Valley, California",earthquake,,1.01,,67,reviewed,ci,ci
1992-07-07T01:22:55.190Z,34.07,-116.371,2.667,2.8,mc,0,56.6,,0.204,ci,ci3036816,2016-02-10T21:56:59.009Z,"8km SE of Yucca Valley, California",earthquake,,0.43,,62,reviewed,ci,ci
1992-07-07T01:12:49.950Z,34.63,-116.629,6.012,3.03,ml,0,59.3,,0.162,ci,ci3036814,2016-02-10T07:41:59.947Z,"37km NE of Lucerne Valley, California",earthquake,,0.554,,23,reviewed,ci,ci
1992-07-07T00:47:50.510Z,33.188,-115.595,5.359,3.07,mc,0,56.8,,0.25,ci,ci3037190,2016-02-10T21:56:54.583Z,"9km SW of Niland, California",earthquake,,0.197,,42,reviewed,ci,ci
1992-07-07T00:47:16.470Z,33.179,-115.594,4.57,2.57,mc,0,46.3,,0.291,ci,ci3036803,2016-02-09T20:51:32.237Z,"10km NW of Calipatria, California",earthquake,,0.261,,41,reviewed,ci,ci
1992-07-07T00:25:18.420Z,35.1,-116.798,1.295,2.5,mc,0,98.6,,0.18,ci,ci3036797,2016-02-10T07:41:55.985Z,"21km SSW of Fort Irwin, California",earthquake,,1.469,,22,reviewed,ci,ci
1992-07-07T00:23:19.730Z,34.956,-116.931,2.661,2.59,mc,0,104.8,,0.151,ci,ci3036796,2016-02-10T11:17:21.386Z,"10km NE of Barstow, California",earthquake,,0.443,,36,reviewed,ci,ci
1992-07-07T00:18:48.890Z,35.678,-117.59,3.654,3.14,ml,0,121.7,,0.171,ci,ci3036794,2016-02-10T04:11:12.031Z,"10km NE of Ridgecrest, California",earthquake,,0.196,,12,reviewed,ci,ci
1992-07-06T23:43:59.020Z,36.767,-116.318,5.07,3.06,mc,0,215.8,,0.334,ci,ci3036958,2016-02-10T18:17:08.741Z,"42km ESE of Beatty, Nevada",earthquake,,,,34,reviewed,ci,ci
1992-07-06T23:43:12.660Z,35.014,-116.967,2.481,3.2,ml,0,61,,0.21,ci,ci3036774,2016-02-10T18:17:07.453Z,"14km NNE of Barstow, California",earthquake,,0.329,,25,reviewed,ci,ci
1992-07-06T23:19:58.780Z,39.6813333,-120.1083333,3.709,2.69,md,22,261,0.8189,0.06,nc,nc303078,2016-12-19T14:22:54.555Z,"Northern California",earthquake,0.78,3.18,0.12,20,reviewed,nc,nc
1992-07-06T22:57:40.580Z,34.603,-116.628,7.022,2.82,mc,0,48.7,,0.226,ci,ci3036758,2016-02-10T04:11:04.084Z,"36km ENE of Lucerne Valley, California",earthquake,,0.439,,77,reviewed,ci,ci
